ratinguser,resort_type,apart_type,ghouse_type,hotels_type,capsule_type,homest_type,camp_type,villas_type,ratingprop,good_label,conve_label,impre_label,superb_label,reviewamount,randomrate,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,score,cleanaccom,landmarknear,,,
8.5,0,0,0,0,0,0,0,1,7.8,0,1,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,0,0,0,0,1,7.8,0,1,0,0,10,4,0,1,0,0,2,0,0,1,0,3,3,0,Taman Hutan Raya Juanda,,,
9.7,0,0,0,0,0,0,0,1,7.8,0,1,0,0,10,4,1,1,0,0,2,0,1,1,2,6,4,0,Taman Hutan Raya Juanda,,,
8.3,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1094,4,0,2,0,0,2,0,1,1,0,3,3,0,Taman Hutan Raya Juanda,,,
9.4,0,0,0,1,0,0,0,0,9,0,0,1,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,1,0,0,0,0,9,0,0,1,0,30,4,0,1,0,0,1,0,1,1,1,1,0,0,Taman Hutan Raya Juanda,,,
9.7,0,0,0,1,0,0,0,0,9,0,0,1,0,30,4,0,0,0,0,1,0,0,1,0,2,2,1,Taman Hutan Raya Juanda,,,
10,0,0,0,0,0,0,0,1,9,0,0,1,0,82,4,0,2,0,0,1,0,0,1,0,1,1,1,Taman Hutan Raya Juanda,,,
9.4,0,0,0,0,0,0,0,1,9,0,0,1,0,82,4,0,0,0,0,0,0,0,0,0,0,0,1,Taman Hutan Raya Juanda,,,
9.7,0,0,0,0,0,0,0,1,9,0,0,1,0,82,4,0,1,1,1,5,0,1,4,1,6,5,1,Taman Hutan Raya Juanda,,,
9.4,0,0,0,0,0,0,0,1,9,0,0,1,0,82,4,0,0,0,0,0,0,0,0,0,0,0,1,Taman Hutan Raya Juanda,,,
10,0,0,0,0,0,0,0,1,9,0,0,1,0,82,4,0,0,0,0,0,0,0,0,0,1,1,1,Taman Hutan Raya Juanda,,,
9.4,0,0,0,0,0,0,0,1,9,0,0,1,0,82,4,0,2,0,0,2,0,0,2,0,3,3,1,Taman Hutan Raya Juanda,,,
6.6,0,0,0,0,0,0,0,1,7.9,0,1,0,0,7,4,0,2,0,0,3,0,2,3,0,3,3,1,Taman Hutan Raya Juanda,,,
6.3,0,0,1,0,0,0,0,0,8.5,0,0,1,0,730,4,0,0,0,0,0,0,0,0,0,0,0,1,Taman Hutan Raya Juanda,,,
8.8,0,0,1,0,0,0,0,0,8.5,0,0,1,0,730,4,0,0,0,0,0,0,0,0,0,0,0,1,Taman Hutan Raya Juanda,,,
8.5,0,0,1,0,0,0,0,0,8.5,0,0,1,0,730,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.5,0,0,1,0,0,0,0,0,8.5,0,0,1,0,730,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
9.7,0,0,1,0,0,0,0,0,8.5,0,0,1,0,730,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,1,0,0,0,0,8.2,0,1,0,0,3720,4,0,2,0,0,2,0,0,1,0,2,2,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,1,0,0,0,0,8.2,0,1,0,0,3720,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
9.4,0,0,0,1,0,0,0,0,8.2,0,1,0,0,3720,4,0,0,0,0,1,0,0,0,0,1,1,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,1,0,0,0,0,8.2,0,1,0,0,3720,4,0,1,0,0,1,0,0,1,0,1,1,0,Taman Hutan Raya Juanda,,,
9.7,0,0,0,0,0,0,0,1,9.1,1,0,0,0,0,4,1,1,1,0,2,0,0,2,1,3,2,0,Taman Hutan Raya Juanda,,,
10,0,0,0,0,0,0,0,1,9.1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
9.1,0,0,0,0,0,0,0,1,9.1,1,0,0,0,0,4,1,0,0,0,0,1,0,0,1,1,0,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,0,0,0,0,1,9.1,1,0,0,0,0,4,0,2,1,0,2,0,0,2,1,3,2,0,Taman Hutan Raya Juanda,,,
8.8,0,0,0,0,0,0,0,1,8.5,0,0,1,0,31,4,1,0,0,1,1,2,0,1,1,2,1,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,0,0,0,0,1,8.5,0,0,1,0,31,4,0,0,0,0,0,0,0,1,0,1,1,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,0,0,0,0,1,8.5,0,0,1,0,31,4,0,0,0,0,2,0,0,1,0,3,3,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,0,0,0,0,1,8.5,0,0,1,0,31,4,1,1,0,1,1,1,1,1,1,2,1,0,Taman Hutan Raya Juanda,,,
6,0,0,0,0,0,0,0,1,8.5,0,0,1,0,31,4,0,3,0,0,4,0,0,2,0,4,4,0,Taman Hutan Raya Juanda,,,
6.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,9232,4,0,3,0,0,2,0,1,2,0,4,4,0,Taman Hutan Raya Juanda,,,
10,0,0,0,1,0,0,0,0,8.4,0,0,1,0,9232,4,0,3,0,0,3,0,1,3,0,4,4,0,Taman Hutan Raya Juanda,,,
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,9232,4,0,1,0,0,2,0,1,2,0,3,3,0,Taman Hutan Raya Juanda,,,
10,0,0,0,1,0,0,0,0,8.4,0,0,1,0,9232,4,0,1,0,0,1,0,0,0,0,2,2,0,Taman Hutan Raya Juanda,,,
10,0,0,0,1,0,0,0,0,8.4,0,0,1,0,9232,4,0,1,0,0,3,0,1,3,0,3,3,0,Taman Hutan Raya Juanda,,,
9.7,0,1,0,0,0,0,0,0,8.8,0,0,1,0,29,4,0,1,0,0,3,0,1,2,0,3,3,0,Taman Hutan Raya Juanda,,,
9.7,0,1,0,0,0,0,0,0,8.8,0,0,1,0,29,4,0,0,0,0,0,0,0,0,0,0,0,1,Taman Hutan Raya Juanda,,,
8.5,0,1,0,0,0,0,0,0,8.8,0,0,1,0,29,4,0,0,0,0,0,0,0,0,0,0,0,1,Taman Hutan Raya Juanda,,,
6.6,0,0,0,1,0,0,0,0,8.3,0,0,1,0,14487,4,0,0,0,0,0,0,0,0,0,0,0,1,Taman Hutan Raya Juanda,,,
9.1,0,0,0,1,0,0,0,0,8.3,0,0,1,0,14487,4,0,0,0,0,0,0,0,0,1,0,-1,1,Taman Hutan Raya Juanda,,,
8.7,0,0,0,1,0,0,0,0,8.3,0,0,1,0,14487,4,0,2,0,0,2,0,1,3,0,3,3,1,Taman Hutan Raya Juanda,,,
9.7,0,0,0,0,0,0,0,1,8.6,0,0,1,0,49,4,0,1,0,0,0,0,0,0,0,1,1,0,Taman Hutan Raya Juanda,,,
9.1,0,0,0,0,0,0,0,1,8.6,0,0,1,0,49,4,1,0,1,1,0,0,0,0,1,1,0,0,Taman Hutan Raya Juanda,,,
9.1,0,0,0,0,0,0,0,1,8.6,0,0,1,0,49,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
9.7,0,0,0,0,0,0,0,1,9,0,0,1,0,37,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
9.7,0,0,0,0,0,0,0,1,9,0,0,1,0,37,4,0,1,0,0,2,0,0,2,0,2,2,0,Taman Hutan Raya Juanda,,,
9.4,0,0,0,0,0,0,0,1,9,0,0,1,0,37,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
9.4,0,0,0,0,0,0,0,1,9,0,0,1,0,37,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
9.7,0,0,0,0,0,0,0,1,8.4,0,0,1,0,54,4,0,0,1,0,0,2,0,0,2,3,1,0,Taman Hutan Raya Juanda,,,
8.5,0,0,1,0,0,0,0,0,9.3,1,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
10,0,0,1,0,0,0,0,0,9.3,1,0,0,0,16,4,2,0,3,2,2,3,0,1,3,3,0,0,Taman Hutan Raya Juanda,,,
8.7,0,0,0,1,0,0,0,0,8.3,0,0,1,0,1960,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,1,0,0,0,0,8.3,0,0,1,0,1960,4,0,0,0,0,0,0,0,1,1,2,1,0,Taman Hutan Raya Juanda,,,
10,0,0,0,1,0,0,0,0,8.7,0,0,1,0,2102,4,0,0,0,0,2,0,0,1,0,4,4,0,Taman Hutan Raya Juanda,,,
9.7,0,0,0,1,0,0,0,0,8.7,0,0,1,0,2102,4,1,0,1,1,0,1,0,0,1,0,-1,0,Taman Hutan Raya Juanda,,,
8.2,0,0,0,1,0,0,0,0,8.7,0,0,1,0,2102,4,0,3,0,1,2,0,1,2,2,3,1,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,1,0,0,0,0,8.7,0,0,1,0,2102,4,0,1,0,0,1,0,0,1,0,1,1,0,Taman Hutan Raya Juanda,,,
9.7,0,0,0,1,0,0,0,0,8.7,0,0,1,0,2102,4,1,2,0,0,6,0,2,4,0,9,9,0,Taman Hutan Raya Juanda,,,
9.4,0,0,0,1,0,0,0,0,8.7,0,0,1,0,2102,4,0,0,0,0,1,0,0,1,0,2,2,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,0,0,1,0,0,8,0,0,1,0,254,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,0,0,1,0,0,8,0,0,1,0,254,4,0,1,0,0,1,0,0,1,0,2,2,0,Taman Hutan Raya Juanda,,,
9.1,0,0,0,0,0,1,0,0,8.5,0,0,1,0,475,4,0,0,0,0,1,0,0,4,1,2,1,0,Taman Hutan Raya Juanda,,,
9.1,0,0,0,0,0,1,0,0,8.5,0,0,1,0,475,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,0,0,1,0,0,8.5,0,0,1,0,475,4,1,1,0,1,1,1,0,1,3,2,-1,0,Taman Hutan Raya Juanda,,,
9.4,0,0,0,0,0,1,0,0,8.5,0,0,1,0,475,4,0,0,0,0,1,0,0,1,0,1,1,0,Taman Hutan Raya Juanda,,,
8.4,0,0,0,0,0,1,0,0,8.5,0,0,1,0,475,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.4,0,0,0,0,0,1,0,0,8.5,0,0,1,0,475,4,0,0,1,0,0,0,0,1,1,2,1,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,0,0,1,0,0,8.5,0,0,1,0,475,4,0,2,0,0,0,0,0,0,0,1,1,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,1,0,0,0,0,7.7,0,1,0,0,541,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,1,0,0,0,0,7.7,0,1,0,0,541,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,1,0,0,0,0,7.7,0,1,0,0,541,4,0,1,0,0,1,0,1,1,0,1,1,0,Taman Hutan Raya Juanda,,,
9.4,0,0,1,0,0,0,0,0,8.6,0,0,1,0,281,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.5,0,0,1,0,0,0,0,0,8.6,0,0,1,0,281,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
9.1,0,0,1,0,0,0,0,0,8.6,0,0,1,0,281,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.7,0,0,1,0,0,0,0,0,8.6,0,0,1,0,281,4,1,3,2,0,4,5,0,3,7,7,0,0,Taman Hutan Raya Juanda,,,
8.5,0,0,1,0,0,0,0,0,8.6,0,0,1,0,281,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.5,0,0,1,0,0,0,0,0,8.6,0,0,1,0,281,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.5,0,0,1,0,0,0,0,0,8.6,0,0,1,0,281,4,1,0,1,1,0,1,0,0,1,0,-1,0,Taman Hutan Raya Juanda,,,
9.7,0,0,0,0,0,0,0,1,8.5,0,0,1,0,11,4,0,1,0,0,2,0,0,1,0,4,4,0,Taman Hutan Raya Juanda,,,
8.4,0,0,0,0,0,0,0,1,8.5,0,0,1,0,11,4,0,0,0,0,1,0,0,2,2,4,2,0,Taman Hutan Raya Juanda,,,
8.8,0,0,0,1,0,0,0,0,8.1,0,1,0,0,4730,4,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.4,0,0,0,1,0,0,0,0,8.1,0,1,0,0,4730,4,1,2,0,0,2,0,2,2,1,3,2,1,Taman Hutan Raya Juanda,,,
9.7,0,0,0,1,0,0,0,0,8.5,0,0,1,0,721,4,0,1,0,0,0,0,0,0,0,0,0,1,Taman Hutan Raya Juanda,,,
9.7,0,0,0,1,0,0,0,0,8.5,0,0,1,0,721,4,0,0,0,0,0,0,0,0,0,0,0,1,Taman Hutan Raya Juanda,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,721,4,0,1,0,0,1,0,0,1,0,2,2,1,Taman Hutan Raya Juanda,,,
9.1,0,0,0,1,0,0,0,0,8.5,0,0,1,0,721,4,1,1,0,0,4,1,1,2,4,9,5,1,Taman Hutan Raya Juanda,,,
9.4,0,0,0,1,0,0,0,0,8.4,0,0,1,0,408,4,0,0,0,0,1,0,0,0,0,1,1,1,Taman Hutan Raya Juanda,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,5,0,0,1,0,0,0,0,1,1,1,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.7,0,0,1,0,1513,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.7,0,0,1,0,1513,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
6,0,0,0,1,0,0,0,0,8.7,0,0,1,0,1513,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1882,5,0,2,0,0,3,1,1,3,0,4,4,1,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,5,0,1,0,0,0,0,0,1,1,2,1,1,Sate Building,,,
6.2,0,0,0,1,0,0,0,0,8.6,0,0,1,0,54,5,1,1,0,0,1,0,0,2,1,1,0,1,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.6,0,0,1,0,54,5,0,2,1,0,2,0,1,2,1,4,3,1,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.6,0,0,1,0,54,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.8,0,0,0,1,0,0,0,0,8.6,0,0,1,0,54,5,0,1,0,0,1,0,1,1,0,2,2,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2700,5,0,1,0,0,1,1,1,1,1,2,1,1,Sate Building,,,
5.4,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2700,5,0,1,1,0,4,0,1,4,1,4,3,0,Sate Building,,,
8.2,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2700,5,1,0,1,1,0,1,0,0,1,0,-1,0,Sate Building,,,
8.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2700,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
5.1,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2700,5,0,1,0,0,1,0,1,1,0,1,1,0,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2700,5,0,1,0,0,1,0,0,1,0,2,2,0,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2700,5,0,2,0,0,2,0,1,2,0,4,4,0,Sate Building,,,
8.6,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2896,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
8.8,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2896,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2896,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
6,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,5,0,2,0,0,1,0,0,1,0,4,4,0,Sate Building,,,
6.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,5,1,0,0,0,1,0,0,1,0,1,1,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
4.8,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,5,2,1,1,0,3,0,1,3,2,5,3,0,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.3,0,0,1,0,1129,5,0,0,0,0,1,0,0,1,0,2,2,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.3,0,0,1,0,1129,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.5,0,0,1,0,7303,5,1,2,1,1,1,1,1,3,3,3,0,1,Sate Building,,,
5.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,7303,5,0,0,0,0,1,0,0,1,0,1,1,1,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.5,0,0,1,0,7303,5,0,1,0,0,1,0,0,2,0,3,3,1,Sate Building,,,
8.3,0,0,0,1,0,0,0,0,8.5,0,0,1,0,7303,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,7303,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
5.5,0,0,1,0,0,0,0,0,8.1,0,1,0,0,72,5,0,1,0,0,2,0,1,2,0,2,2,1,Sate Building,,,
8.5,0,0,1,0,0,0,0,0,8.1,0,1,0,0,72,5,0,0,0,0,1,0,0,1,0,1,1,1,Sate Building,,,
8.8,0,0,1,0,0,0,0,0,8.1,0,1,0,0,72,5,0,0,0,0,0,0,0,0,1,0,-1,0,Sate Building,,,
8.5,0,0,1,0,0,0,0,0,8.1,0,1,0,0,72,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
9.4,0,0,1,0,0,0,0,0,8.1,0,1,0,0,72,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,9.1,0,0,0,1,2272,5,0,1,0,0,1,0,2,2,0,2,2,0,Sate Building,,,
10,0,0,0,1,0,0,0,0,9.1,0,0,0,1,2272,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,9.1,0,0,0,1,2272,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,9.1,0,0,0,1,2272,5,2,1,1,1,1,1,1,1,4,3,-1,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,1737,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.6,0,0,1,0,1737,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.6,0,0,1,0,1737,5,0,0,1,0,1,0,0,1,1,2,1,0,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,1737,5,0,2,0,0,2,0,1,2,1,3,2,0,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,1737,5,0,3,0,1,1,0,0,0,1,1,0,0,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,5,0,3,1,1,3,0,0,2,3,6,3,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,5,2,1,1,1,3,1,0,2,2,4,2,0,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4466,5,0,1,0,0,1,0,1,1,0,2,2,0,Sate Building,,,
6,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4466,5,0,0,1,0,1,0,0,2,0,2,2,0,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4466,5,2,0,1,1,0,1,0,1,1,1,0,0,Sate Building,,,
8.8,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4466,5,0,1,0,0,1,0,1,1,0,2,2,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4466,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4466,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4466,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,0,1,0,0,0,8.7,0,0,1,0,815,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,0,1,0,0,0,8.7,0,0,1,0,815,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.4,0,0,0,0,1,0,0,0,8.7,0,0,1,0,815,5,0,0,0,0,0,0,0,1,1,2,1,1,Sate Building,,,
9.1,0,0,0,0,1,0,0,0,8.7,0,0,1,0,815,5,0,1,0,0,1,0,1,1,0,2,2,1,Sate Building,,,
9.7,0,0,0,0,1,0,0,0,8.7,0,0,1,0,815,5,0,1,0,0,2,1,1,2,1,4,3,1,Sate Building,,,
9.7,0,0,0,0,1,0,0,0,8.7,0,0,1,0,815,5,0,1,0,0,2,0,2,2,0,2,2,1,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.3,0,0,1,0,1583,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.3,0,0,1,0,1583,5,2,2,0,1,1,2,0,1,2,2,0,1,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.3,0,0,1,0,1583,5,0,1,0,0,1,0,1,1,0,1,1,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
5.5,0,0,0,1,0,0,0,0,8.1,0,1,0,0,983,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
5.1,0,0,0,1,0,0,0,0,8.1,0,1,0,0,983,5,2,4,0,3,4,1,1,5,7,7,0,1,Sate Building,,,
8.9,0,0,0,1,0,0,0,0,8.1,0,1,0,0,983,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.2,0,1,0,0,5369,5,1,0,2,1,0,1,0,0,2,0,-2,1,Sate Building,,,
6,0,0,0,1,0,0,0,0,8.2,0,1,0,0,5369,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.8,0,0,1,0,1859,5,0,0,0,0,0,0,0,0,0,1,1,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,1859,5,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.8,0,0,1,0,1859,5,0,1,0,0,1,0,1,1,0,1,1,1,Sate Building,,,
6,0,0,0,1,0,0,0,0,7.6,0,1,0,0,866,5,0,0,0,0,0,0,0,1,1,1,0,0,Sate Building,,,
6.4,0,0,0,1,0,0,0,0,7.6,0,1,0,0,866,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,5030,5,1,0,1,1,0,1,0,0,2,1,-1,0,Sate Building,,,
6.4,0,0,0,1,0,0,0,0,8.5,0,0,1,0,5030,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.5,0,0,1,0,5030,5,2,0,0,0,0,1,0,1,1,1,0,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,5030,5,0,1,0,0,1,0,1,1,0,1,1,0,Sate Building,,,
9.4,0,0,1,0,0,0,0,0,9.1,0,0,0,1,525,5,0,1,0,0,1,0,0,0,0,2,2,0,Sate Building,,,
8.5,0,0,1,0,0,0,0,0,9.1,0,0,0,1,525,5,1,4,1,0,4,0,1,5,3,6,3,0,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,7.2,0,1,0,0,35,5,0,0,0,0,0,0,0,0,0,1,1,0,Sate Building,,,
8.4,0,1,0,0,0,0,0,0,8.1,0,1,0,0,7,5,0,1,1,0,4,0,1,4,1,4,3,0,Sate Building,,,
9.7,0,1,0,0,0,0,0,0,8.1,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0,1,1,0,Sate Building,,,
6.2,0,1,0,0,0,0,0,0,8.1,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1447,5,1,0,3,0,0,1,0,0,3,1,-2,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1447,5,1,1,1,1,1,1,1,1,1,1,0,0,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1762,5,0,3,0,0,1,0,0,1,0,2,2,0,Sate Building,,,
8.8,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1762,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1762,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1762,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1762,5,0,0,0,0,6,0,1,4,0,7,7,0,Sate Building,,,
8.4,0,0,0,1,0,0,0,0,8.4,0,0,1,0,747,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,747,5,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
